,id,lat,lon,diam,depth
3047,11-000020,12.937,-7.097,89.22,2.56
3050,11-000023,13.662,-9.792,86.94,2.32
3107,11-000080,14.977,-7.764,51.1,0.06
3146,11-000119,15.985,-7.963,42.12,0.93
3149,11-000122,12.057,-8.31,41.8,0.32
3181,11-000154,11.724,-6.57,36.84,1.86
3192,11-000165,11.337,-9.689,35.89,1.3
3199,11-000172,15.149,-6.276,35.35,1.19
3231,11-000204,16.707,-9.96,32.92,1.49
3289,11-000262,15.547,-7.612,27.98,0.92
3390,11-000363,13.137,-8.964,22.13,0.91
3427,11-000400,15.551,-5.696,20.78,0.4
3464,11-000437,15.224,-6.681,19.57,0.59
3491,11-000464,14.564,-10.316,18.64,1.11
3498,11-000471,11.459,-9.067,18.45,0.13
3505,11-000478,12.335,-10.266,18.06,0.0
3507,11-000480,14.237,-5.823,17.96,0.53
3530,11-000503,12.563,-6.034,17.19,1.07
3607,11-000580,15.067,-5.99,15.7,0.77
3609,11-000582,16.56,-9.543,15.69,0.74
3758,11-000731,12.511,-7.46,12.59,0.75
3762,11-000735,12.537,-8.211,12.5,0.1
3775,11-000748,12.275,-9.609,12.25,0.73
3811,11-000784,16.014,-11.066,11.74,0.91
3849,11-000822,13.935,-5.689,11.15,0.1
3925,11-000898,15.119,-10.737,10.26,0.72
3932,11-000905,13.484,-7.757,10.19,0.8
3982,11-000955,11.543,-9.769,9.68,0.92
4004,11-000977,13.761,-9.954,9.52,0.59
4007,11-000980,16.548,-7.916,9.5,0.83
4080,11-001053,14.533,-6.172,8.93,0.36
4081,11-001054,11.548,-8.131,8.92,0.21
4109,11-001082,11.285,-8.559,8.69,0.63
4186,11-001159,15.736,-10.612,8.16,0.0
4203,11-001176,12.43,-10.498,8.0,0.75
