,id,lat,lon,diam,depth
5982,13-000036,11.999,62.445,77.29,0.07
6081,13-000135,16.286,65.917,42.42,0.09
6100,13-000154,13.565,62.599,39.38,1.42
6167,13-000221,14.165,62.456,31.89,1.33
6198,13-000252,14.787,66.096,29.24,1.32
6244,13-000298,13.481,64.66,25.54,0.04
6326,13-000380,11.72,63.888,20.55,0.02
6424,13-000478,15.593,62.304,17.24,0.92
6453,13-000507,15.308,63.739,16.55,0.08
6509,13-000563,15.247,62.553,15.16,0.99
6759,13-000813,14.774,63.28,11.18,0.96
6788,13-000842,13.366,65.281,10.82,0.8
6923,13-000977,16.701,65.423,9.28,0.63
6924,13-000978,13.486,63.739,9.27,0.63
6950,13-001004,11.951,62.022,9.11,0.64
7025,13-001079,15.19,63.493,8.6,0.0
