,id,lat,lon,diam,depth
7127,14-000030,5.346,131.796,50.48,0.39
7135,14-000038,5.598,131.234,45.09,1.37
7143,14-000046,1.23,133.942,43.28,2.27
7206,14-000109,3.808,131.972,28.2,0.37
7263,14-000166,2.744,133.786,23.38,1.25
7508,14-000411,4.862,133.255,12.55,1.06
7555,14-000458,1.883,132.08,11.56,1.18
7559,14-000462,1.091,130.99,11.54,0.88
7561,14-000464,5.477,134.412,11.52,0.02
7578,14-000481,0.975,132.853,11.15,1.1
7597,14-000500,5.155,134.415,10.82,0.74
7699,14-000602,3.827,134.761,9.16,0.95
7718,14-000621,4.912,133.951,8.95,0.87
7722,14-000625,4.671,134.863,8.91,0.63
7749,14-000652,5.247,131.372,8.58,0.85
