,id,lat,lon,diam,depth
9947,18-000049,-15.928,-53.152,39.59,1.57
9949,18-000051,-16.585,-52.111,39.34,0.18
10035,18-000137,-16.304,-52.377,21.16,0.9
10059,18-000161,-11.807,-52.173,19.55,0.11
10067,18-000169,-11.354,-56.018,18.93,0.98
10081,18-000183,-16.802,-55.179,18.01,0.87
10092,18-000194,-11.978,-54.808,17.36,0.02
10100,18-000202,-15.941,-54.375,16.99,0.07
10113,18-000215,-11.83,-55.536,16.31,0.96
10170,18-000272,-16.461,-51.396,14.07,0.51
10171,18-000273,-16.586,-52.984,14.02,0.98
10343,18-000445,-15.763,-53.597,9.63,0.21
10419,18-000521,-11.502,-56.156,8.25,0.79
