,id,lat,lon,diam,depth
19246,25-000045,-41.641,-81.644,73.83,0.29
19250,25-000056,-41.065,-80.787,67.11,0.35
19369,25-000272,-42.334,-81.796,31.22,0.12
19447,25-000449,-44.855,-82.933,22.27,1.55
19477,25-000525,-41.823,-83.868,20.21,0.83
19545,25-000689,-44.196,-80.259,16.13,0.75
19546,25-000691,-42.904,-79.248,16.12,0.83
19574,25-000752,-42.572,-80.633,15.16,0.44
19609,25-000827,-44.141,-83.213,14.25,0.29
19704,25-001058,-40.756,-82.308,11.44,0.0
19746,25-001139,-40.764,-80.192,10.51,0.37
19759,25-001169,-42.152,-79.009,10.21,0.3
19770,25-001184,-44.633,-81.358,10.04,0.09
19771,25-001185,-43.225,-79.858,10.04,0.13
19786,25-001224,-42.465,-78.773,9.77,0.24
19787,25-001227,-44.158,-78.88,9.74,0.44
19808,25-001267,-43.303,-83.725,9.47,0.4
19842,25-001337,-43.517,-84.173,8.97,0.26
19876,25-001412,-43.139,-79.782,8.41,0.13
