,id,lat,lon,diam,depth
18361,24-000019,-41.61,-176.552,117.94,0.43
18414,24-000126,-40.88,-178.559,54.24,0.77
18415,24-000128,-43.38,-179.148,53.83,0.64
18441,24-000180,-44.439,-177.095,45.95,0.66
18455,24-000214,-40.074,-177.938,42.65,1.83
18478,24-000259,-44.335,-175.851,38.46,0.46
18486,24-000285,-43.515,-176.699,36.53,0.36
18511,24-000355,-39.668,-175.311,32.75,0.41
18513,24-000358,-42.465,-175.646,32.71,0.32
18537,24-000404,-41.598,-178.015,30.88,1.48
18582,24-000502,-39.738,-175.988,26.61,0.07
18584,24-000504,-40.895,-179.461,26.58,0.1
18659,24-000664,-43.905,-178.27,21.94,0.12
18664,24-000674,-42.275,-178.487,21.69,1.04
18670,24-000695,-43.71,-177.318,21.13,0.12
18806,24-000990,-40.419,-176.444,15.49,0.25
18838,24-001050,-41.307,-177.614,14.79,0.68
18927,24-001257,-44.436,-177.833,12.41,0.22
18953,24-001315,-41.414,-176.188,11.9,0.07
19034,24-001487,-44.986,-175.463,10.42,0.36
19041,24-001504,-39.444,-175.937,10.33,0.83
19052,24-001532,-40.454,-176.605,10.15,0.19
19136,24-001720,-43.055,-178.507,8.91,0.09
