,id,lat,lon,diam,depth
5950,13-000004,25.221,48.276,173.7,1.93
5987,13-000041,22.858,47.457,73.35,0.21
6012,13-000066,22.748,49.745,63.35,1.09
6024,13-000078,24.252,49.584,58.23,1.72
6028,13-000082,23.913,47.495,56.96,1.91
6110,13-000164,27.749,46.711,37.17,0.65
6237,13-000291,26.849,47.629,25.86,0.61
6259,13-000313,26.182,46.268,24.5,0.84
6348,13-000402,27.422,45.044,19.53,0.14
6363,13-000417,27.679,48.641,18.99,0.83
6381,13-000435,27.282,47.269,18.46,0.78
6423,13-000477,26.898,45.271,17.25,0.41
6464,13-000518,27.853,48.828,16.25,0.33
6528,13-000582,26.347,49.613,14.78,0.39
6535,13-000589,25.413,50.448,14.6,0.35
6543,13-000597,25.818,49.996,14.41,0.39
6559,13-000613,27.679,50.584,13.99,0.67
6579,13-000633,26.229,46.957,13.59,0.61
6597,13-000651,23.148,46.398,13.28,0.88
6736,13-000790,26.195,47.347,11.47,0.66
6763,13-000817,25.461,47.078,11.17,0.51
6767,13-000821,23.612,46.037,11.07,0.26
6793,13-000847,27.271,45.309,10.78,0.12
6796,13-000850,27.323,46.352,10.78,0.37
6813,13-000867,27.067,46.238,10.45,0.57
6838,13-000892,27.431,46.6,10.17,0.47
6858,13-000912,25.83,49.336,10.01,0.71
6897,13-000951,26.513,49.191,9.66,0.58
6905,13-000959,24.809,47.617,9.48,0.47
6958,13-001012,26.178,45.088,9.04,0.7
6974,13-001028,25.692,47.823,8.95,0.41
6987,13-001041,25.165,50.211,8.84,0.06
7043,13-001097,22.74,45.524,8.44,0.23
7065,13-001119,28.038,50.24,8.29,0.45
7081,13-001135,24.854,46.392,8.12,0.26
7087,13-001141,26.916,48.76,8.08,0.21
