,id,lat,lon,diam,depth
13634,21-000076,-6.705,60.583,59.93,1.11
13641,21-000083,-7.677,61.421,56.86,1.0
13664,21-000106,-7.995,57.106,51.74,0.19
13754,21-000196,-5.98,58.829,40.46,1.87
13761,21-000203,-6.438,56.858,39.5,0.37
13762,21-000204,-8.773,61.339,39.35,1.81
13783,21-000225,-8.002,58.174,37.1,0.19
13950,21-000392,-9.121,61.779,27.65,2.03
14067,21-000509,-11.104,59.157,23.72,1.57
14122,21-000564,-9.411,60.197,21.84,1.42
14203,21-000645,-11.161,56.611,19.98,1.37
14235,21-000677,-6.671,61.721,19.28,0.57
14356,21-000798,-6.196,61.059,16.79,0.27
14452,21-000894,-7.326,56.967,15.29,0.05
14487,21-000929,-6.002,61.863,14.85,0.36
14514,21-000956,-8.311,60.022,14.53,0.34
14568,21-001010,-7.34,59.532,13.88,0.11
14660,21-001102,-8.78,58.633,12.81,1.08
14682,21-001124,-9.066,57.772,12.55,0.27
14733,21-001175,-9.454,59.677,12.03,0.96
14800,21-001242,-5.717,56.843,11.32,1.03
14981,21-001423,-9.52,58.651,9.77,0.92
15009,21-001451,-8.699,60.583,9.53,0.78
15123,21-001565,-8.256,60.271,8.66,0.0
15156,21-001598,-7.386,58.388,8.47,0.68
15170,21-001612,-10.667,56.468,8.39,0.91
15196,21-001638,-5.745,57.872,8.25,0.59
15212,21-001654,-6.171,61.598,8.08,0.82
