,id,lat,lon,diam,depth
4236,12-000032,28.109,27.906,86.21,1.48
4508,12-000304,25.278,25.678,34.0,0.19
4509,12-000305,24.58,23.002,33.88,0.22
4514,12-000310,26.516,26.291,33.69,0.61
4604,12-000400,25.575,24.951,28.2,0.08
4607,12-000403,23.39,23.063,28.14,0.12
4633,12-000429,26.325,28.125,26.95,1.42
4713,12-000509,26.183,24.055,24.14,0.91
4803,12-000599,25.997,23.268,21.21,1.27
4830,12-000626,28.061,23.332,20.52,0.17
4840,12-000636,23.446,23.427,20.3,0.25
4849,12-000645,27.048,27.935,20.06,0.13
4958,12-000754,27.523,23.369,18.02,0.21
4980,12-000776,26.421,22.827,17.65,0.53
5008,12-000804,26.976,26.203,16.95,0.18
5009,12-000805,25.416,26.527,16.94,0.18
5048,12-000844,24.23,22.834,16.31,0.0
5063,12-000859,22.802,22.77,16.1,0.12
5167,12-000963,25.013,23.576,14.41,0.19
5214,12-001010,26.112,25.731,13.76,0.43
5224,12-001020,27.91,26.653,13.66,0.41
5232,12-001028,24.955,26.524,13.57,0.85
5242,12-001038,25.731,25.712,13.48,0.12
5256,12-001052,23.246,25.756,13.24,0.81
5297,12-001093,25.552,26.788,12.77,0.0
5371,12-001167,27.79,25.237,11.93,0.16
5440,12-001236,23.175,24.388,11.27,0.0
5450,12-001246,27.937,24.765,11.23,0.42
5472,12-001268,26.831,25.481,11.07,0.22
5532,12-001328,24.453,27.222,10.59,0.12
5546,12-001342,27.767,24.352,10.46,0.13
5621,12-001417,23.138,23.516,9.92,0.15
5657,12-001453,27.027,22.69,9.66,0.66
5714,12-001510,25.942,25.058,9.28,0.56
5782,12-001578,25.038,28.008,8.89,0.76
5804,12-001600,25.561,28.066,8.8,0.66
5823,12-001619,23.089,27.162,8.7,0.0
5871,12-001667,26.093,23.802,8.41,0.11
5903,12-001699,26.268,25.839,8.18,0.07
