,id,lat,lon,diam,depth
15261,22-000032,-1.554,101.786,67.79,1.56
15294,22-000065,-5.558,105.445,57.95,0.41
15342,22-000113,-1.988,102.592,43.7,0.36
15354,22-000125,-0.04,102.673,41.33,1.36
15423,22-000194,-4.722,104.117,34.43,1.38
15455,22-000226,-2.127,103.386,31.02,0.43
15466,22-000237,-0.14,104.226,30.21,0.55
15493,22-000264,-0.996,103.257,28.53,0.72
15570,22-000341,-0.953,101.589,24.68,0.29
15610,22-000381,-4.631,105.002,23.13,0.0
15612,22-000383,-5.456,101.93,23.11,0.63
15618,22-000389,-3.403,103.797,22.99,1.36
15619,22-000390,-0.686,102.114,22.93,0.3
15624,22-000395,-0.662,106.388,22.83,0.19
15630,22-000401,-0.854,102.773,22.65,0.17
15631,22-000402,-2.344,106.795,22.59,0.1
15657,22-000428,-1.903,103.98,21.75,0.59
15678,22-000449,-4.744,102.43,21.1,1.45
15699,22-000470,-0.744,106.226,20.46,0.36
15704,22-000475,-1.231,102.608,20.41,0.43
15710,22-000481,-2.634,103.858,20.13,0.29
15801,22-000572,-0.597,101.255,17.77,0.69
15806,22-000577,-1.122,105.478,17.74,0.35
15918,22-000689,-4.949,104.632,15.85,0.36
15948,22-000719,-0.327,104.969,15.29,0.65
15951,22-000722,-4.821,103.571,15.26,0.41
16045,22-000816,-1.804,105.059,13.87,0.35
16129,22-000900,-3.269,106.644,12.87,0.07
16196,22-000967,-2.581,105.206,12.05,0.97
16228,22-000999,-3.474,102.759,11.82,0.92
16238,22-001009,-0.858,105.229,11.75,0.31
16260,22-001031,-2.718,102.207,11.58,1.18
16280,22-001051,-2.797,103.615,11.37,0.28
16309,22-001080,-1.029,104.53,11.09,0.34
16360,22-001131,-5.013,105.024,10.59,0.23
16475,22-001246,-0.327,105.112,9.69,0.39
16479,22-001250,-1.757,105.572,9.68,0.29
16486,22-001257,-0.711,105.466,9.64,0.2
16552,22-001323,-1.47,103.911,9.08,0.76
16563,22-001334,-4.901,101.251,9.03,0.0
16575,22-001346,-2.209,106.668,8.93,0.0
16581,22-001352,-0.387,104.005,8.89,1.04
16594,22-001365,-2.11,103.649,8.82,0.29
16627,22-001398,-1.073,102.379,8.61,0.85
16644,22-001415,-0.871,106.066,8.54,0.21
16652,22-001423,-3.844,101.454,8.49,0.24
16687,22-001458,-1.941,106.131,8.32,0.0
16718,22-001489,-5.122,106.479,8.16,0.82
16736,22-001507,-1.661,104.067,8.06,0.1
