,id,lat,lon,diam,depth
2476,10-000033,24.592,-55.775,49.21,2.1
2604,10-000161,26.334,-55.43,21.63,1.23
2624,10-000181,23.76,-52.308,19.87,1.03
2651,10-000208,22.506,-55.457,18.1,0.23
2678,10-000235,25.573,-53.188,16.3,1.05
2684,10-000241,25.105,-53.948,16.16,0.89
2717,10-000274,23.355,-56.036,14.63,0.0
2741,10-000298,23.692,-54.586,13.56,0.76
2795,10-000352,25.369,-52.457,11.84,0.12
2799,10-000356,23.523,-55.564,11.8,0.19
2801,10-000358,23.601,-55.84,11.77,0.58
2848,10-000405,22.535,-56.052,10.5,0.16
2878,10-000435,23.358,-55.902,9.97,0.78
2902,10-000459,23.175,-52.609,9.59,0.74
2973,10-000530,25.35,-53.979,8.54,0.79
2983,10-000540,23.002,-51.239,8.46,0.79
3022,10-000579,22.825,-55.653,8.02,0.71
