,id,lat,lon,diam,depth
11817,20-000011,-22.968,15.759,152.9,3.13
11859,20-000053,-26.684,13.546,70.88,0.82
11967,20-000161,-25.214,15.645,45.95,0.25
12083,20-000277,-25.81,16.138,33.7,0.7
12132,20-000326,-27.478,16.809,31.38,0.26
12185,20-000379,-27.341,15.302,28.74,0.97
12195,20-000389,-24.253,11.66,28.28,0.88
12217,20-000411,-27.156,11.555,27.47,1.01
12275,20-000469,-25.42,15.727,25.88,1.45
12383,20-000577,-28.098,13.976,22.24,1.39
12468,20-000662,-27.196,15.699,20.35,0.39
12478,20-000672,-25.899,11.554,20.04,0.72
12758,20-000952,-27.441,16.818,14.96,0.31
12782,20-000976,-26.013,14.212,14.72,0.21
12829,20-001023,-25.044,16.813,14.15,0.39
12859,20-001053,-28.03,15.591,13.67,0.18
12879,20-001073,-23.591,12.777,13.41,0.2
12889,20-001083,-25.287,12.812,13.37,0.0
12933,20-001127,-27.733,13.918,12.88,1.13
12970,20-001164,-23.708,12.155,12.47,0.31
13090,20-001284,-27.939,11.924,11.26,0.27
13112,20-001306,-27.882,12.057,11.05,0.28
13199,20-001393,-24.406,16.063,10.41,0.71
13226,20-001420,-25.541,16.231,10.17,0.33
13289,20-001483,-25.819,14.793,9.65,0.18
13293,20-001487,-23.231,13.576,9.62,0.79
13340,20-001534,-26.166,13.803,9.29,0.96
13355,20-001549,-25.0,14.236,9.19,0.77
13414,20-001608,-26.688,16.73,8.86,0.17
13416,20-001610,-23.115,15.655,8.85,1.36
