,id,lat,lon,diam,depth
13611,21-000053,-28.757,85.463,69.13,0.8
13837,21-000279,-28.925,88.862,33.95,0.31
13923,21-000365,-29.443,86.268,28.77,0.79
14015,21-000457,-28.14,88.94,25.36,0.53
14097,21-000539,-28.18,89.829,22.61,0.1
14115,21-000557,-28.281,86.785,22.16,0.54
14155,21-000597,-29.03,87.899,21.21,0.23
14869,21-001311,-29.533,85.114,10.76,0.3
21617,28-000128,-31.186,89.849,41.52,0.53
21633,28-000177,-33.303,87.629,35.69,0.34
21636,28-000193,-33.527,88.407,33.57,0.42
21680,28-000309,-31.558,88.775,25.7,1.58
21717,28-000399,-30.736,87.052,20.98,1.58
21732,28-000447,-33.592,87.382,19.25,0.48
21737,28-000459,-30.76,87.38,18.84,0.82
21749,28-000485,-31.781,84.445,17.87,0.98
21791,28-000579,-30.895,85.394,15.25,0.86
21798,28-000598,-30.929,84.401,14.84,1.24
21822,28-000651,-33.28,86.618,13.84,1.07
