,id,lat,lon,diam,depth
754,05-000035,41.402,37.844,60.58,0.69
802,05-000092,43.481,37.618,41.44,1.61
914,05-000223,40.36,36.604,26.54,0.6
956,05-000272,41.764,38.329,24.1,1.0
1007,05-000334,40.47,37.97,21.37,0.54
1066,05-000405,41.892,37.668,18.85,0.35
1073,05-000413,40.324,38.566,18.36,0.42
1083,05-000423,43.662,34.666,18.1,0.21
1087,05-000428,41.503,36.361,18.03,0.33
1090,05-000431,41.15,35.784,17.88,0.58
1187,05-000544,43.983,38.05,14.34,0.51
1236,05-000602,40.224,35.594,13.09,0.46
1237,05-000605,42.455,37.631,13.03,0.12
1288,05-000670,44.268,39.097,12.02,0.1
1333,05-000727,40.072,38.57,11.32,0.3
1352,05-000748,43.94,34.876,11.07,0.2
1358,05-000760,41.202,36.567,10.88,0.26
1418,05-000832,40.391,35.951,10.16,0.29
1441,05-000857,40.131,38.471,9.97,0.44
1518,05-000954,40.044,36.109,8.99,0.3
1537,05-000978,39.792,36.941,8.84,0.15
