,id,lat,lon,diam,depth
2454,10-000011,9.262,-65.346,73.86,0.09
2473,10-000030,7.112,-66.753,51.18,0.09
2499,10-000056,10.105,-63.742,40.68,0.15
2500,10-000057,6.169,-65.612,40.18,0.07
2527,10-000084,6.408,-66.208,32.21,0.07
2529,10-000086,10.317,-62.806,31.35,1.41
2546,10-000103,5.87,-63.559,29.19,0.06
2658,10-000215,6.036,-66.471,17.62,0.02
2663,10-000220,6.803,-63.492,17.19,1.07
2699,10-000256,8.335,-62.84,15.11,1.01
2767,10-000324,6.839,-62.505,12.61,0.79
2787,10-000344,7.355,-62.032,12.14,0.03
2875,10-000432,9.055,-66.865,9.99,0.92
2945,10-000502,5.921,-65.683,8.87,0.7
