,id,lat,lon,diam,depth
333,04-000021,33.651,-11.154,58.19,1.39
354,04-000049,30.987,-9.171,40.91,1.38
359,04-000056,31.591,-5.719,39.49,1.37
378,04-000086,31.228,-6.916,31.4,0.2
401,04-000118,32.268,-7.914,27.48,0.72
403,04-000120,30.524,-7.731,27.36,0.41
404,04-000121,31.03,-6.401,27.17,0.28
408,04-000125,33.1,-9.136,26.96,0.58
422,04-000150,31.066,-10.418,24.77,1.2
434,04-000166,32.568,-6.546,23.37,0.16
437,04-000174,31.818,-10.019,22.55,0.37
443,04-000185,31.226,-8.193,21.73,0.06
486,04-000249,32.793,-9.951,17.09,0.17
496,04-000260,30.466,-6.366,16.58,0.96
502,04-000266,33.545,-10.122,16.38,0.29
510,04-000278,30.14,-9.378,15.78,0.42
511,04-000279,33.731,-9.325,15.72,0.45
517,04-000289,32.028,-5.871,15.27,0.23
560,04-000344,31.92,-9.902,12.78,0.0
593,04-000385,31.602,-10.605,11.51,0.15
599,04-000394,33.115,-10.161,11.35,0.71
621,04-000424,30.891,-10.915,10.6,0.25
623,04-000426,30.309,-6.742,10.59,0.75
630,04-000435,32.388,-7.53,10.37,0.0
632,04-000438,32.097,-8.622,10.25,0.15
633,04-000440,30.321,-10.22,10.23,0.24
636,04-000443,32.757,-9.587,10.15,0.76
690,04-000517,30.881,-5.881,8.72,0.32
691,04-000519,30.469,-7.804,8.69,0.0
697,04-000526,33.425,-9.937,8.54,0.12
700,04-000531,31.375,-7.866,8.44,0.37
3228,11-000201,28.197,-6.525,33.46,1.25
3296,11-000269,29.371,-9.992,27.64,0.67
3578,11-000551,28.131,-9.715,16.08,0.95
3742,11-000715,28.578,-9.91,12.91,0.32
3752,11-000725,28.269,-7.131,12.66,0.29
3787,11-000760,28.629,-8.885,12.05,0.25
3794,11-000767,29.749,-8.88,11.97,0.28
3997,11-000970,29.125,-6.683,9.56,0.81
4013,11-000986,28.752,-8.228,9.42,0.62
4100,11-001073,29.197,-6.976,8.78,0.78
